Tipo,Prov_Ciudad,Zona,Calle,Precio,Metros,Habitación,Baños
Piso,Madrid,Torrejón de Ardoz,calle Zarzuela,600,60,1,1
Dúplex,Madrid,Casco Urbano en Villaviciosa de Odón,calle Sin Determinar,1500,215,5,4
Piso,Madrid,Alcalá de Henares,calle Alcala de Henares,690,87,2,1
Piso,Madrid,NA,El Cantizal en Rozas de Madrid (Las),1250,129,3,2
Piso,Madrid,NA,Castillejos,1400,65,3,1
Piso,Madrid,NA,Centro en Fuenlabrada,750,147,4,2
Piso,Madrid,Torrejón de Ardoz,calle Fresnos,900,72,3,2
Piso,Madrid,Pozuelo de Alarcón,calle Terral,2200,220,5,4
Casa adosada,Madrid,Ensanche en Alcalá de Henares,calle José Zorrilla,1250,134,4,2
Casa adosada,Madrid,NA,Viñas Viejas en Boadilla del Monte,2500,262,4,3
Chalet,Madrid,NA,Zona Carretera del Plantío en Majadahonda,2200,340,6,5
Piso,Madrid,Ibiza,calle Fernán González,1050,68,2,1
Piso,Madrid,NA,El Cerro-El Molino en Fuenlabrada,700,80,3,1
Piso,Madrid,Casco Antiguo en Majadahonda,calle Granja del Conde,1100,80,2,2
Piso,Madrid,NA,Villaviciosa de Odón,800,55,2,2
Piso,Madrid,Casco Histórico en Alcalá de Henares,calle Santiago,700,52,1,1
Chalet,Madrid,Las Lomas en Boadilla del Monte,calle Valle de Tena,4000,700,8,7
Chalet,Madrid,NA,El Cantizal en Rozas de Madrid (Las),3300,9,4,0
Casa,Madrid,NA,Urb. la Finca en Pozuelo de Alarcón,8400,800,5,5
Piso,Madrid,Palomeras Bajas,calle Vallecas,770,55,2,1
Casa adosada,Madrid,NA,Ensanche en Alcalá de Henares,1250,290,4,3
Piso,Madrid,Casco Urbano en Villaviciosa de Odón,calle Sin Determinar,1050,60,2,1
Piso,Madrid,Boadilla del Monte,calle Juan de la Cierva,1400,140,3,2
Piso,Madrid,NA,La Avanzada-La Cueva en Fuenlabrada,1300,90,3,2
Chalet,Madrid,Monte Alina en Pozuelo de Alarcón,calle Poniente,5900,550,4,3
Casa,Madrid,NA,Boadilla del Monte,2800,4,2,0
Piso,Madrid,Carabanchel,calle Hermanos del Moral,980,92,2,2
Piso,Madrid,El Arroyo-La Fuente en Fuenlabrada,calle Noria,750,80,2,1
Piso,Madrid,Casco Urbano en Villaviciosa de Odón,calle Príncipe de Asturias,900,75,2,2
Piso,Madrid,El Val en Alcalá de Henares,plaza Quinta de Cervantes,780,82,2,1
Piso,Madrid,NA,Marazuela-El Torreón en Rozas de Madrid (Las),1450,131,3,2
Piso,Madrid,Alcalá de Henares,calle Alcala de Henares,650,68,3,1
Chalet,Madrid,NA,Pozuelo de Alarcón,3000,450,5,4
Casa pareada,Madrid,NA,Valdepastores en Boadilla del Monte,2500,700,4,3
Piso,Madrid,Recoletos,calle De Goya,900,55,1,1
Casa,Madrid,Casco Urbano en Villaviciosa de Odón,calle Incluye Wifi Agua,1350,160,3,2
Casa adosada,Madrid,NA,Monte Rozas en Rozas de Madrid (Las),2300,350,5,4
Estudio,Madrid,Tetuán,calle Don Felipe,750,38,1,0
Loft,Madrid,El Bosque en Villaviciosa de Odón,calle Bosque,700,30,1,1
Piso,Madrid,Alcalá de Henares,calle Alcala de Henares,770,92,3,1
Chalet,Madrid,NA,El Abajon-Parque París en Rozas de Madrid (Las),2000,250,3,4
Casa,Madrid,NA,Boadilla del Monte,4500,6,7,0
Piso,Madrid,Ibiza,calle Retiro,1600,90,3,2
Piso,Madrid,NA,Alcalá de Henares,900,120,3,2
Piso,Madrid,Casco Urbano en Villaviciosa de Odón,calle Carretas,950,85,2,2
Chalet,Madrid,NA,Monteprincipe en Boadilla del Monte,4800,750,6,4
Piso,Madrid,NA,Las Tablas,1750,120,3,2
Chalet,Madrid,Casco Urbano en Villaviciosa de Odón,calle Casco Urbano,1800,300,5,3
Piso,Madrid,Alcalá de Henares,calle Chorrillo,770,85,3,1
Casa adosada,Madrid,Zona Estación en Pozuelo de Alarcón,calle Italia,2500,360,5,3
Casa adosada,Madrid,Casco Urbano en Villaviciosa de Odón,calle Centrico,1800,280,5,3
Chalet,Madrid,NA,El Cantizal en Rozas de Madrid (Las),3400,800,5,5
Piso,Madrid,Alcalá de Henares,calle Alcala de Henares,575,80,3,1
Piso,Madrid,Estrella,calle Patio de Litografia,1400,87,2,1
Piso,Madrid,Boadilla del Monte,calle Mariano Barbacid,1600,125,3,3
Casa,Madrid,NA,El Bosque en Villaviciosa de Odón,5500,7,8,0
Piso,Madrid,Legazpi,calle Manuel Aleixandre,750,56,2,1
Dúplex,Madrid,NA,Parque Empresarial en Rozas de Madrid (Las),1300,120,3,3
Piso,Madrid,NA,Alcalá de Henares,840,125,3,2
Piso,Madrid,Casco Urbano en Villaviciosa de Odón,plaza Margaritas,1600,135,2,2
Chalet,Madrid,Monteprincipe en Boadilla del Monte,calle Monte Principe,5000,625,6,5
Chalet,Madrid,NA,Salamanca,2550,280,5,4
Casa adosada,Madrid,NA,Monte Rozas en Rozas de Madrid (Las),2200,300,4,3
Casa,Madrid,Casco Urbano en Villaviciosa de Odón,calle De Madrid,1995,325,4,3
Piso,Madrid,Retiro,calle Doce de Octubre,1700,110,2,2
Piso,Madrid,El Castillo Campodón en Villaviciosa de Odón,calle De Madrid,2000,330,4,3
Piso,Madrid,Alcalá de Henares,calle Alcala de Henares,560,66,3,1
Loft,Madrid,Tetuán,calle Julian Camarillo,800,76,1,1
Piso,Madrid,Parque Empresarial en Rozas de Madrid (Las),parque Empresarial,1400,130,3,2
Estudio,Madrid,Casco Urbano en Villaviciosa de Odón,calle Centrico,600,30,1,1
Casa,Madrid,Las Lomas en Boadilla del Monte,urbanización Las Lomas,3300,5,5,0
Piso,Madrid,Madrid,calle De San Bernardo,1250,50,1,1
Piso,Madrid,Sector S en Boadilla del Monte,calle Sector S,1250,95,2,2
Piso,Madrid,NA,Casco Histórico en Alcalá de Henares,700,60,1,1
Loft,Madrid,El Bosque en Villaviciosa de Odón,calle Odiel,900,20,1,1
Piso,Madrid,Sector B en Boadilla del Monte,calle Sector,1400,150,3,2
Piso,Madrid,Legazpi,calle De Vallehermoso,750,22,1,1
Piso,Madrid,NA,Alcalá de Henares,750,90,3,2
Casa adosada,Madrid,NA,Viñas Viejas en Boadilla del Monte,2100,288,4,3
Chalet,Madrid,Las Lomas en Boadilla del Monte,calle Las Lomas,2200,125,5,4
Piso,Madrid,Villaviciosa de Odón,calle Centrico,1000,95,3,2
Piso,Madrid,NA,Alcalá de Henares,900,120,3,2
Piso,Madrid,Sector B en Boadilla del Monte,calle Sector,1275,100,3,2
Piso,Madrid,NA,Casco Urbano en Villaviciosa de Odón,450,10,1,1
Piso,Madrid,Ibiza,calle Fernán González,1465,85,3,1
Casa adosada,Madrid,Viñas Viejas en Boadilla del Monte,calle Mariano Barbacid,1900,260,3,2
Piso,Madrid,NA,Alcalá de Henares,a consultar,110,4,2
Casa,Madrid,NA,Bonanza en Boadilla del Monte,3500,5,6,0
Casa adosada,Madrid,Valdepastores en Boadilla del Monte,calle Islas Canarias,1800,180,3,3
Piso,Madrid,Prosperidad,calle Clara del Rey,900,50,1,1
Finca rústica,Madrid,Casco Urbano en Villaviciosa de Odón,calle Sin Determinar,5000,2,1,0
Casa,Madrid,NA,Las Lomas en Boadilla del Monte,3600,5,5,0
Piso,Madrid,Urb. Somosaguas en Pozuelo de Alarcón,calle Avda Rodajos,3400,300,5,4
Casa adosada,Madrid,Villaviciosa de Odón,calle Villaviciosa de Odón,2500,290,7,7
Piso,Madrid,Alcalá de Henares,barrio Venecia,800,70,2,1
Casa,Madrid,NA,Las Lomas en Boadilla del Monte,3200,5,5,0
Piso,Madrid,Chopera,plaza José de Villarreal,850,52,2,1
Casa,Madrid,Las Lomas en Boadilla del Monte,urbanización Las Lomas,3000,5,5,0
Apartamento,Madrid,Sol,calle Segovia,570,36,1,1
Chalet,Madrid,Las Lomas en Boadilla del Monte,urbanización Las Lomas,4500,6,4,0
Chalet,Madrid,Valdepastores en Boadilla del Monte,urbanización Valdepastores,3000,5,4,0
Piso,Madrid,Salamanca,calle Hermosilla,1500,90,2,2
Chalet,Madrid,Las Lomas en Boadilla del Monte,urbanización Las Lomas,4500,5,5,0
Estudio,Madrid,Villaviciosa de Odón,calle Muy Centrico,650,50,1,1
Casa,Madrid,NA,Las Lomas en Boadilla del Monte,4000,7,6,0
Piso,Madrid,Valdeacederas,calle Navas,600,35,1,1
Estudio,Madrid,NA,Villaviciosa de Odón,400,1,1,0
Piso,Madrid,Villaviciosa de Odón,calle Guadalajara,1200,74,2,2
Casa,Madrid,Las Lomas en Boadilla del Monte,urbanización Las Lomas,10000,6,6,0
Piso,Madrid,NA,Centro,2400,134,3,3
Piso,Madrid,Villaviciosa de Odón,calle Centrico,1500,110,4,2
Piso,Madrid,NA,Jerónimos,3000,180,4,3
Apartamento,Madrid,Casco Urbano en Villaviciosa de Odón,calle Apartamento Carretas,565,35,1,1
Piso,Madrid,Casco Urbano en Villaviciosa de Odón,calle Ebro,1400,252,4,2
Piso,Madrid,Ibiza,calle Doctor Castelo,1250,65,3,1
Piso,Madrid,NA,Argüelles,980,55,1,1
Piso,Madrid,Costillares,calle Serrano Galvache,1500,114,3,2
Chalet,Madrid,El Castillo Campodón en Villaviciosa de Odón,calle El Bosque,2200,225,7,3
Piso,Madrid,Latina,calle Puente de Segovia,2200,169,4,4
Casa pareada,Madrid,Villaviciosa de Odón,calle Campodon,1800,280,3,5
Piso,Madrid,Lucero,calle Villamanin,750,90,3,1
Piso,Madrid,NA,Moncloa-Aravaca,1250,85,2,2
Chalet,Madrid,El Castillo Campodón en Villaviciosa de Odón,calle El Bosque,2000,380,5,3
Piso,Madrid,NA,Costillares,1800,157,3,3
Piso,Madrid,Chamberí,calle De María de Guzmán,1650,100,2,1
Dúplex,Madrid,Villaviciosa de Odón,calle Campodon,1350,170,5,3
Piso,Madrid,Castellana,calle General Oraa,890,42,1,1
Piso,Madrid,Cuatro Caminos,calle Juan de Olias,800,48,1,1
Estudio,Madrid,Argüelles,calle Juan Alvarez Mendizabal,790,45,1,0
Piso,Madrid,NA,Timón,2100,280,6,4
Piso,Madrid,Nuevos Ministerios-Ríos Rosas,paseo Calle,4500,194,4,3
Piso,Madrid,Los Rosales,calle Delmira Agustini,900,120,4,2
Piso,Madrid,Salamanca,calle Francisco Silvela,1100,55,1,1
Apartamento,Madrid,NA,Madrid,2700,110,3,1
Piso,Madrid,Ibiza,calle Alcalde Sainz de Baranda,1400,67,2,1
Casa adosada,Madrid,Villaviciosa de Odón,calle Muy Centrico,1600,250,5,4
Piso,Madrid,NA,Los Rosales,700,58,3,1
Dúplex,Madrid,Villaviciosa de Odón,calle Muy Cantrico,1300,210,4,3
Piso,Madrid,Campamento,calle Claudio Sanchez Albornoz,600,50,2,1
Casa adosada,Madrid,Villaviciosa de Odón,calle Centrico,1300,200,4,3
Piso,Madrid,Castillejos,calle Orense,1560,110,2,2
Casa adosada,Madrid,Villaviciosa de Odón,calle Centrico,1200,200,4,2
Piso,Madrid,NA,Tetuán,1500,70,2,1
Piso,Madrid,Villaviciosa de Odón,calle Centrico,800,90,3,1
Piso,Madrid,NA,Palacio,1300,84,2,2
Piso,Madrid,Castillejos,calle Estebanez Calderon,850,48,1,1
Piso,Madrid,Palacio,calle Nuncio,1500,92,1,1
Piso,Madrid,Lista,calle Montesa,950,71,2,1
Piso,Madrid,Cortes-Huertas,calle Gobernador,1300,72,2,1
Piso,Madrid,Canillas,calle Motilla de Palancar,800,70,2,1
Piso,Madrid,Pacífico,calle Cavanilles,1200,80,3,2
Piso,Madrid,Vinateros,calle Hacienda de Pavones,670,63,3,1
Piso,Madrid,Lista,calle General Pardiñas,1550,80,2,2
Piso,Madrid,NA,Quintana,950,80,5,0
Piso,Madrid,Cortes-Huertas,calle Echegaray,1200,50,1,1
Piso,Madrid,Comillas,plaza Marqués de Vadillo,790,65,2,1
Piso,Madrid,NA,Moncloa-Aravaca,980,47,1,1
Piso,Madrid,Chamberí,calle Maria de Guzman,1350,85,2,1
Piso,Madrid,Pacífico,calle Cavanilles,1350,70,2,1
Piso,Madrid,Arganzuela,calle Chopera,1100,84,3,2
Piso,Madrid,Pacífico,calle Valderribas,1300,105,3,1
Piso,Madrid,NA,Canillejas,1300,125,3,2
Piso,Madrid,Castellana,calle Castellana,2750,135,4,2
Ático,Madrid,Pueblo Nuevo,calle Alcala,750,60,1,1
Piso,Madrid,NA,Chamartín,1800,146,4,2
Piso,Madrid,NA,Tetuán,1200,38,1,1
Piso,Madrid,NA,Fuente del Berro,800,35,1,1
Piso,Madrid,NA,Chamartín,2000,140,4,3
Piso,Madrid,Cortes-Huertas,calle De Jesus,1700,137,2,2
Piso,Madrid,NA,Salamanca,1400,110,3,2
Piso,Madrid,NA,Concepción,1200,105,3,1
Piso,Madrid,Tetuán,calle Amaniel,1000,65,1,1
Piso,Madrid,NA,Tetuán,1400,65,3,1
Piso,Madrid,NA,El Viso,1550,60,2,1
Piso,Madrid,Imperial,calle Segovia,600,30,1,1
Piso,Madrid,NA,Ibiza,1600,150,3,2
Piso,Madrid,Castillejos,calle Sor Angela de la Cruz,1300,58,1,1
Piso,Madrid,Puerta del Ángel,calle De Ampelido,625,45,1,1
Piso,Madrid,Estrella,calle Doctor Esquerdo,1190,77,3,1
Piso,Madrid,Abrantes,calle Cazalegas,950,90,3,2
Ático,Madrid,NA,Rosas-Musas,1500,115,3,2
Piso,Madrid,NA,Salamanca,2300,120,2,2
Piso,Madrid,Ibiza,calle Antonio Arias,1700,150,3,2
Piso,Madrid,NA,Pueblo Nuevo,800,50,2,1
Piso,Madrid,Cortes-Huertas,calle San Leonardo,700,33,1,0
Piso,Madrid,NA,Cortes-Huertas,830,45,1,1
Piso,Madrid,Aravaca,calle Pleyades,1000,95,2,2
Piso,Madrid,Abrantes,calle Antonio Romero,950,102,3,2
Piso,Madrid,NA,Moncloa-Aravaca,1425,111,4,2
Piso,Madrid,Nueva España,calle Francisco de Goya,1200,35,1,1
Piso,Madrid,Media Legua,calle Doctor Garcia Tapia,790,100,3,1
Piso,Madrid,NA,Lista,900,55,1,1
Piso,Madrid,NA,San blas,700,60,3,1
Piso,Madrid,Embajadores-Lavapiés,calle Meson de Paredes,750,46,1,1
Piso,Madrid,Ventas,calle Alcalá,1200,65,2,2
Piso,Madrid,NA,Abrantes,950,102,3,2
Piso,Madrid,Salamanca,calle General Pardiñas,1300,55,1,1
Piso,Madrid,NA,Ibiza,1800,130,4,2
Piso,Madrid,San Isidro,calle De Peñafiel,850,70,2,1
Piso,Madrid,NA,Castellana,1500,55,1,1
Piso,Madrid,NA,Salamanca,3850,160,4,2
Piso,Madrid,NA,Centro,1500,94,2,1
Piso,Madrid,NA,Centro,950,64,1,1
Piso,Madrid,San Andrés,calle Virgen de Los Desamparados,675,90,3,1
Piso,Madrid,Salamanca,calle De Ayala,750,33,1,1
Piso,Madrid,Santa Eugenia,calle Fuentespina,890,118,3,2
Piso,Madrid,San Isidro,calle Maria Jesus,650,60,2,1
Piso,Madrid,NA,San blas,750,50,1,1
Piso,Madrid,Delicias,paseo De Las Delicias,650,35,1,1
Piso,Madrid,NA,Lista,1650,90,2,2
Piso,Madrid,NA,Embajadores-Lavapiés,1650,97,3,2
Piso,Madrid,NA,Centro,1475,65,1,1
Piso,Madrid,Cuatro Caminos,calle San Antonio,830,60,2,1
Piso,Madrid,NA,Centro,1300,78,3,2
Piso,Madrid,Ventas,calle Marcelino Alvarez,850,100,2,1
Piso,Madrid,Retiro,calle Antonio Arias,1650,160,3,2
Piso,Madrid,Águilas,calle Navalmoral de la Mata,700,55,2,1
Piso,Madrid,Castellana,calle General Oraa,1300,50,1,1
Piso,Madrid,Pilar,calle Mondariz,950,56,2,1
Piso,Madrid,Campamento,calle De Ayllon,725,70,3,1
Piso,Madrid,NA,Chamartín,1950,120,3,2
Piso,Madrid,Trafalgar,calle Santa Feliciana,1350,52,1,1
Piso,Madrid,Justicia-Chueca,calle Chueca,890,25,1,1
Piso,Madrid,San Isidro,calle General Ricardos,600,54,1,1
Piso,Madrid,NA,Nueva España,1700,126,2,2
Apartamento,Madrid,Castellana,calle Salamanca,1300,70,1,1
Piso,Madrid,NA,Trafalgar,1200,70,2,1
Piso,Madrid,Castilla,calle Pio XII,980,37,1,0
Piso,Madrid,Adelfas,calle Doctor Esquerdo,1400,114,3,2
Piso,Madrid,Salamanca,calle Goya,5000,240,5,4
Dúplex,Madrid,NA,San Pascual,2200,102,2,2
Piso,Madrid,Almagro,calle Españoleto,3000,180,4,3
Piso,Madrid,Centro,calle De Santa Brígida,900,50,2,1
Piso,Madrid,Ciudad Jardín,calle Agustin Rojas,800,48,2,1
Piso,Madrid,NA,Canillas,1750,145,3,2
Apartamento,Madrid,Justicia-Chueca,calle Justicia,1450,70,1,1
Casa,Madrid,Tetuán,calle Logroño,1500,280,5,2
Estudio,Madrid,Palacio,calle Mediodía Chica,650,28,1,0
Piso,Madrid,Ensanche de Vallecas,calle Entrepeñas,950,70,2,2
Piso,Madrid,NA,Corralejos-Campo de las Naciones,1300,100,3,2
Piso,Madrid,Recoletos,calle Lagasca,750,50,2,1
Piso,Madrid,Embajadores-Lavapiés,calle San Ildefonso,800,42,2,1
Piso,Madrid,Pacífico,calle Del Mediterráneo,1300,92,2,2
Piso,Madrid,Goya,calle Lope de Rueda,1200,60,2,1
Piso,Madrid,Buenavista,calle Carolina Baeza,600,60,2,1
Piso,Madrid,NA,Moncloa-Aravaca,2600,170,2,2
Piso,Madrid,Imperial,calle De San Ildefonso,1350,90,2,1
Piso,Madrid,NA,Casco Histórico de Barajas,1100,100,3,1
Piso,Madrid,Universidad-Malasaña,calle Hortaleza,600,40,1,1
Piso,Madrid,Almendrales,calle De Piedrabuena,780,96,4,1
Piso,Madrid,Tetuán,calle Decoradores,650,62,2,1
Piso,Madrid,Tetuán,calle Azca,1800,110,3,1
Piso,Madrid,Castilla,calle Buganvilla,2000,125,2,2
Piso,Madrid,Legazpi,calle San Buenaventura,1555,60,2,1
Piso,Madrid,Recoletos,calle Recoletos,2100,131,2,2
Apartamento,Madrid,Chamberí,calle Maria de Guzman,800,40,1,1
Apartamento,Madrid,Sol,vía Gran,800,45,1,1
Piso,Madrid,Acacias,paseo Esperanza,800,57,3,1
Piso,Madrid,Salamanca,calle Príncipe de Vergara,1500,90,2,1
Piso,Madrid,Aluche,calle De Valmojado,765,76,2,1
Piso,Madrid,Recoletos,calle Velazquez,2200,128,2,2
Piso,Madrid,Chamberí,calle María de Guzman,1650,100,2,2
Piso,Madrid,Legazpi,calle Guillermo Rolland,1150,35,1,1
Piso,Madrid,Centro,calle De Serrano Anguita,1700,160,4,1
Chalet,Madrid,San Pascual,calle Arturo Soria,2200,220,4,3
Piso,Madrid,Vista Alegre,calle De la Avecilla,750,70,3,1
Piso,Madrid,Guindalera,calle Mejico,1300,75,2,1
Piso,Madrid,Delicias,calle De la Cruz,1550,50,1,1
Piso,Madrid,Castellana,calle Nuñez de Balboa,2100,120,5,2
Estudio,Madrid,Gaztambide,plaza De Cristo Rey,750,50,1,1
Piso,Madrid,Estrella,calle Antonio Casero,890,65,2,1
Piso,Madrid,Imperial,calle Mediodía Grande,850,20,1,1
Ático-dúplex,Madrid,Palos de Moguer,calle Ancora,1200,83,2,1
Piso,Madrid,Buenavista,calle Condesa de Teba,650,67,2,1
Piso,Madrid,Palacio,calle Del Ángel,950,50,2,1
Chalet,Madrid,Salvador,calle Siro Muela,2350,260,4,3
Piso,Madrid,NA,Hortaleza,1500,96,2,2
Piso,Madrid,Estrella,calle Antonio Casero,900,58,2,1
Piso,Madrid,Delicias,calle De la Cruz,1650,50,1,1
Piso,Madrid,Lista,calle Principe de Vergara,850,58,1,1
Piso,Madrid,Nueva España,calle Juan Ramon Jimenez,1600,77,1,1
Piso,Madrid,Imperial,calle Quilichao,1050,55,1,1
Apartamento,Madrid,Imperial,calle Segovia,800,30,1,0
Piso,Madrid,Cortes-Huertas,calle Cedaceros,1600,100,2,2
Piso,Madrid,Castellana,calle Salamanca,1600,80,3,1
Piso,Madrid,Madrid,calle Padilla,11500,562,6,5
Piso,Madrid,NA,Gaztambide,4800,225,8,6
Piso,Madrid,NA,Chamberí,2500,150,3,2
Estudio,Madrid,Argüelles,calle Princesa,900,48,1,0
Piso,Madrid,Puerta Bonita,calle Diario la Nacion,695,60,2,1
Piso,Madrid,NA,Atalaya,2390,240,4,3
Piso,Madrid,Trafalgar,calle Cardenal Cisneros,750,30,1,1
Piso,Madrid,Delicias,calle De Los Reyes,1150,72,1,1
Piso,Madrid,Legazpi,calle De Sodio,950,50,1,1
Piso,Madrid,Castellana,calle Velazquez,1950,90,1,1
Piso,Madrid,NA,Salvador,800,55,1,1
Piso,Madrid,NA,Tetuán,3500,200,3,2
Piso,Madrid,NA,Salamanca,1350,85,2,2
Piso,Madrid,Justicia-Chueca,calle Fuencarral,1200,43,1,1
Piso,Madrid,Almenara,paseo De la Castellana,2200,175,4,2
Piso,Madrid,Aluche,calle De Ocaña,795,67,3,1
Piso,Madrid,NA,Palacio,1100,42,1,1
Piso,Madrid,Puerta del Ángel,paseo Extremadura,950,95,3,1
Piso,Madrid,Justicia-Chueca,calle Justicia,2000,111,2,2
Piso,Madrid,Guindalera,calle Bejar,950,55,1,1
Piso,Madrid,Adelfas,calle Fernandez Shaw,1600,69,2,2
Piso,Madrid,Prosperidad,calle Martn Machio,725,55,2,1
Estudio,Madrid,Goya,calle General Pardiñas,820,35,1,0
Piso,Madrid,Peñagrande,calle Ribadeo,799,60,1,1
Piso,Madrid,Hortaleza,calle De Niceto Alcalá Zamora,1350,120,3,2
Piso,Madrid,NA,Castilla,1875,140,4,2
Piso,Madrid,NA,Ibiza,1950,130,4,2
Piso,Madrid,Argüelles,calle Ferraz,1650,88,2,2
Estudio,Madrid,Recoletos,calle Villanueva,950,30,1,0
Piso,Madrid,Delicias,calle General Palanca,750,50,1,1
Piso,Madrid,Ibiza,calle Ibiza,1550,90,3,2
Piso,Madrid,Cuatro Caminos,calle Avenida de la Reina Victoria,1900,130,4,2
Piso,Madrid,NA,Carabanchel,650,66,2,1
Piso,Madrid,Niño Jesús,plaza Reyes Magos,1550,193,2,2
Piso,Madrid,Gaztambide,calle Melendez Valdes,1000,47,1,1
Piso,Madrid,Castellana,calle De Núñez de Balboa,750,35,1,0
Piso,Madrid,NA,Gaztambide,1100,58,1,1
Piso,Madrid,NA,Almagro,2200,150,3,2
Piso,Madrid,Palacio,calle San Isidro Labrador,950,33,1,1
Piso,Madrid,Acacias,calle De Sodio,950,50,1,1
Piso,Madrid,Almenara,calle Teresita González Quevedo,1150,80,3,1
Piso,Madrid,Palacio,calle Aguas,650,45,1,1
Apartamento,Madrid,Bellas Vistas,calle Luis Portones,800,50,1,1
Piso,Madrid,Berruguete,calle Ruiz Palacios,900,70,2,1
Piso,Madrid,Salamanca,calle Alcántara,1500,100,2,2
Piso,Madrid,Cuatro Caminos,paseo Castellana,3200,155,3,2
Piso,Madrid,NA,Ibiza,4000,215,3,3
Piso,Madrid,Palacio,calle Isabel la Católica,1000,55,1,1
Piso,Madrid,Águilas,calle Serradilla,900,70,2,1
Piso,Madrid,Recoletos,calle Hermosilla,2300,120,2,2
Piso,Madrid,Castillejos,calle Infanta Mercedes,1200,71,2,1
Piso,Madrid,Tetuán,calle Jugueteria,675,60,2,1
Piso,Madrid,NA,Sol,1500,85,2,1
Piso,Madrid,NA,Carabanchel,1200,102,4,2
Piso,Madrid,Salamanca,calle De Alcalá,800,35,1,0
Piso,Madrid,NA,Centro,790,30,1,1
Piso,Madrid,Aluche,calle Yebenes,1400,115,4,1
Casa,Madrid,NA,Centro,10000,868,5,6
Piso,Madrid,Guindalera,calle Martinez Izquierdo,680,50,1,1
Piso,Madrid,Almagro,calle Almagro,2200,125,4,2
Piso,Madrid,San Andrés,calle Getafe,575,58,2,1
Piso,Madrid,Tetuán,calle Canillejas a Vicálvaro,850,100,3,2
Piso,Madrid,Gaztambide,calle Joaquin Maria Lopez,1050,52,1,1
Piso,Madrid,Lista,calle Juan Bravo,1300,51,1,1
Piso,Madrid,Recoletos,calle Velázquez,2350,112,3,2
Piso,Madrid,Fontarrón,calle Arroyo de Fontarron,800,70,3,1
Piso,Madrid,Trafalgar,calle Covarrubias,3400,150,3,2
Piso,Madrid,Bellas Vistas,calle Gonzalo Sandino,1250,79,2,1
Piso,Madrid,Cuatro Caminos,calle General Moscardo,4200,162,4,4
Piso,Madrid,Opañel,calle Antonio Leyva,1300,80,2,2
Piso,Madrid,Puerta del Ángel,calle Grandeza Española,650,50,2,1
Piso,Madrid,NA,Estrella,2200,143,3,2
Estudio,Madrid,Palacio,calle Segovia,650,45,1,0
Ático,Madrid,Universidad-Malasaña,calle Alberto Aguilera,2300,130,3,2
Piso,Madrid,NA,Tetuán,945,45,2,1
Piso,Madrid,Centro,calle Corredera Baja de San Pablo,1400,115,2,1
Piso,Madrid,Universidad-Malasaña,calle Del Espíritu Santo,1400,65,1,0
Ático,Madrid,NA,Canillas,2400,160,3,2
Piso,Madrid,Valdeacederas,calle Navas,700,35,1,1
Piso,Madrid,NA,Moncloa-Aravaca,1425,111,3,2
Piso,Madrid,NA,Chamberí,1199,90,2,2
Apartamento,Madrid,Justicia-Chueca,calle Justicia,1400,88,1,1
Apartamento,Madrid,NA,Madrid,2800,152,2,2
Piso,Madrid,Usera,calle Eduardo Marquina,720,53,2,1
Piso,Madrid,Centro,calle De Serrano Anguita,1700,160,4,1
Piso,Madrid,Almenara,calle General Moscardo,4200,180,4,4
Estudio,Madrid,Tetuán,calle San Cosme y San Damian,595,20,1,0
Piso,Madrid,Piovera-Conde Orgaz,plaza Liceo,1500,59,2,2
Piso,Madrid,NA,Centro,1600,80,2,1
Piso,Madrid,Pinar del Rey,calle Pobla de Segur,950,70,3,1
Piso,Madrid,Pacífico,calle Cavanilles,1200,90,3,2
Piso,Madrid,Ibiza,calle Fernan Gonzalez,1465,75,3,1
Piso,Madrid,NA,Concepción,990,65,2,1
Piso,Madrid,Madrid,calle De San Agustín,1300,80,2,2
Piso,Madrid,NA,Tetuán,1100,85,1,1
Dúplex,Madrid,NA,Hortaleza,700,60,2,2
Piso,Madrid,NA,Niño Jesús,800,58,1,1
Piso,Madrid,Colina,calle Lopez de Hoyos,800,60,2,1
Piso,Madrid,Guindalera,calle Francisco Navacerrada,850,60,2,1
Piso,Madrid,Gaztambide,calle Melendez Valdes,1000,45,2,1
Piso,Madrid,NA,Chamberí,1650,100,2,2
Piso,Madrid,NA,Trafalgar,950,35,1,1
Piso,Madrid,Lista,calle Lista,2500,147,4,2
Piso,Madrid,Moncloa-Aravaca,calle Cadarso,1200,65,2,2
Piso,Madrid,Almenara,calle Juan de Olías,950,30,2,1
Piso,Madrid,Casco Histórico de Vallecas,calle Gavia Seca,660,80,3,1
